;代码 x y 名称 范围 数量 时间
D2061 110 115 恶灵僵尸0 100 4 60
D2061 110 115 骷髅长枪兵0 100 2 60
D2061 110 110 恶灵僵尸0 100 4 60
D2061 110 110 骷髅长枪兵0 100 2 60
D2061 110 110 宝箱1 100 2 60
D2061 110 110 宝箱2 100 2 60
;骨魔洞二层
D2062 100 90 骷髅刀斧手 100 80 10
D2062 100 90 骷髅长枪兵 100 80 10
D2062 100 90 骷髅锤兵 100 80 10
D2062 120 100 骷髅刀斧手 100 80 10
D2062 120 100 骷髅长枪兵 100 60 10
D2062 120 100 骷髅锤兵 100 60 10
;特殊
D2062 100 90 骷髅刀斧手0 100 4 60
D2062 100 90 骷髅长枪兵0 100 4 60
D2062 100 90 骷髅锤兵0 100 2 60
D2062 120 100 骷髅刀斧手0 100 4 60
D2062 120 100 骷髅长枪兵0 100 4 60
D2062 120 100 骷髅锤兵0 100 2 60
D2062 100 90 宝箱1 100 2 60
D2062 100 90 宝箱3 100 2 60
;骨魔洞三层
D2063 105 95 骷髅弓箭手 150 60 10
D2063 105 95 骷髅锤兵 150 40 10
D2063 105 95 骷髅长枪兵 150 60 10
D2063 105 95 骷髅刀斧手 150 60 10
D2063 105 100 骷髅弓箭手 150 60 10
D2063 105 100 骷髅锤兵 150 40 10
D2063 105 100 骷髅长枪兵 150 60 10
D2063 105 100 骷髅刀斧手 150 60 10
;特殊
D2063 105 100 骷髅弓箭手0 150 4 60
D2063 105 100 骷髅锤兵0 150 2 60
D2063 105 100 骷髅长枪兵0 150 4 60
D2063 105 100 骷髅刀斧手0 150 4 60
D2063 105 95 骷髅弓箭手0 150 4 60
D2063 105 95 骷髅锤兵0 150 2 60
D2063 105 95 骷髅长枪兵0 150 4 60
D2063 105 95 骷髅刀斧手0 150 4 60
D2063 105 95 宝箱2 120 2 60
D2063 105 95 宝箱4 120 2 60
;骨魔洞四层
D2064 105 95 骷髅锤兵 150 60 10
D2064 105 95 骷髅长枪兵 150 60 10
D2064 105 95 骷髅刀斧手 150 60 10
D2064 105 95 骷髅弓箭手 150 70 10
D2064 160 100 骷髅锤兵 150 60 10
D2064 160 100 骷髅长枪兵 150 60 10
D2064 160 100 骷髅刀斧手 150 60 10
D2064 160 100 骷髅弓箭手 150 70 10
;特殊
D2064 160 100 骷髅锤兵0 150 4 60
D2064 160 100 骷髅长枪兵0 150 4 60
D2064 160 100 骷髅刀斧手0 150 4 60
D2064 160 100 骷髅弓箭手0 150 8 60
D2064 105 95 骷髅锤兵0 150 4 60
D2064 105 95 骷髅长枪兵0 150 4 60
D2064 105 95 骷髅刀斧手0 150 4 60
D2064 105 95 骷髅弓箭手0 150 8 60
D2064 105 95 宝箱3 150 2 60
D2064 105 95 宝箱5 150 2 60
;骨魔洞五层
D2067 195 240 骷髅锤兵 200 50 10
D2067 195 240 骷髅长枪兵 200 50 10
D2067 195 240 骷髅刀斧手 200 50 10
D2067 195 240 骷髅弓箭手 200 20 10
D2067 190 60 骷髅锤兵 200 50 10
D2067 190 60 骷髅长枪兵 200 50 10
D2067 190 60 骷髅刀斧手 200 50 10
D2067 190 60 骷髅弓箭手 200 20 10
D2067 80 200 骷髅锤兵 200 50 10
D2067 80 200 骷髅长枪兵 200 50 10
D2067 80 200 骷髅刀斧手 200 50 10
D2067 80 200 骷髅弓箭手 200 20 10
;特殊
D2067 195 240 骷髅锤兵0 200 6 60
D2067 195 240 骷髅长枪兵0 200 6 60
D2067 190 60 骷髅刀斧手0 200 6 60
D2067 80 200 骷髅弓箭手0 200 4 60
D2067 195 240 黄泉教主0 200 1 60
D2067 195 240 黄泉教主 200 1 180
D2067 195 240 宝箱 200 2 60
D2067 195 240 宝箱2 200 2 60
D2067 195 240 宝箱4 200 2 60
D2067 195 240 宝箱6 200 1 180

;牛魔寺庙一层
D2071 165 180 牛头魔 150 80 10
D2071 165 180 牛魔战士 150 80 10
D2071 165 180 牛魔斗士 150 80 10
D2071 165 180 牛头魔 150 80 10
D2071 165 180 牛魔战士 150 80 10
D2071 165 180 牛魔斗士 150 60 10
;特殊
D2071 165 180 牛头魔0 150 2 60
D2071 165 180 牛魔战士0 150 1 60
D2071 165 180 牛魔斗士0 150 1 60
D2071 165 180 牛头魔0 150 4 60
D2071 165 180 牛魔战士0 150 2 60
D2071 165 180 牛魔斗士0 150 2 60
D2071 165 180 宝箱1 150 2 60
D2071 165 180 宝箱2 150 2 60
;牛魔寺庙二层
D2072 135 145 牛头魔 150 60 10
D2072 135 145 牛魔战士 150 80 10
D2072 135 145 牛魔斗士 150 80 10
D2072 135 145 牛魔侍卫 150 40 10
D2072 135 145 牛头魔 150 60 10
D2072 135 145 牛魔战士 150 80 10
D2072 135 145 牛魔斗士 150 80 10
D2072 135 145 牛魔侍卫 150 30 10
;特殊
D2072 135 145 牛头魔0 150 2 60
D2072 135 145 牛魔战士0 180 1 60
D2072 135 145 牛魔斗士0 180 1 60
D2072 135 145 牛魔侍卫0 180 1 60
D2072 135 145 牛头魔0 150 4 60
D2072 135 145 牛魔战士0 150 2 60
D2072 135 145 牛魔斗士0 150 2 60
D2072 135 145 牛魔侍卫0 150 2 60
D2072 135 145 宝箱1 150 2 60
D2072 135 145 宝箱3 150 2 60

;牛魔寺庙三层
D2073 205 210 牛头魔 200 60 10
D2073 205 210 牛魔战士 200 60 10
D2073 205 210 牛魔斗士 200 60 10
D2073 205 210 牛魔侍卫 200 40 10
D2073 205 210 牛魔法师 200 30 10
D2073 205 210 牛头魔 200 60 10
D2073 205 210 牛魔战士 200 60 10
D2073 205 210 牛魔斗士 200 60 10
D2073 205 210 牛魔侍卫 200 30 10
D2073 205 210 牛魔法师 200 20 10
;特殊
D2073 205 210 牛头魔0 200 3 60
D2073 205 210 牛魔战士0 200 2 60
D2073 205 210 牛魔斗士0 200 2 60
D2073 205 210 牛魔侍卫0 200 1 60
D2073 205 210 牛魔法师0 200 1 60
D2073 205 210 牛头魔0 200 6 60
D2073 205 210 牛魔战士0 200 4 60
D2073 205 210 牛魔斗士0 200 4 60
D2073 205 210 牛魔侍卫0 200 2 60
D2073 205 210 牛魔法师0 200 2 60
D2073 205 210 宝箱1 200 2 60
D2073 205 210 宝箱4 200 2 60
;牛魔寺庙四层
D2075 105 95 牛魔战士 150 80 10
D2075 105 95 牛魔斗士 150 80 10
D2075 105 95 牛魔侍卫 150 40 10
D2075 105 95 牛魔法师 150 40 10
D2075 105 95 牛魔将军 150 20 10
D2075 105 95 牛魔战士 150 80 10
D2075 105 95 牛魔斗士 150 80 10
D2075 105 95 牛魔侍卫 150 40 10
D2075 105 95 牛魔法师 150 40 10
D2075 105 95 牛魔将军 150 6 10
;特殊
D2075 105 95 牛魔战士0 150 2 60
D2075 105 95 牛魔斗士0 150 2 60
D2075 105 95 牛魔侍卫0 150 1 60
D2075 105 95 牛魔法师0 150 1 60
D2075 105 95 牛魔战士0 150 4 60
D2075 105 95 牛魔斗士0 150 4 60
D2075 105 95 牛魔侍卫0 150 2 60
D2075 105 95 牛魔法师0 150 2 60
D2075 105 95 宝箱1 150 2 60
D2075 105 95 宝箱5 150 2 60
;牛魔寺庙五层
D2076 90 105 牛魔战士 150 80 10
D2076 90 105 牛魔斗士 150 80 10
D2076 90 105 牛魔侍卫 150 60 10
D2076 90 105 牛魔法师 150 40 10
D2076 90 105 牛魔将军 150 20 10
D2076 90 105 牛魔战士 150 40 10
D2076 90 105 牛魔斗士 150 40 10
D2076 90 105 牛魔侍卫 150 40 10
D2076 90 105 牛魔法师 150 30 10
D2076 90 105 牛魔将军 150 20 10
;特殊
D2076 90 105 牛魔战士0 150 4 60
D2076 90 105 牛魔斗士0 150 4 60
D2076 90 105 牛魔侍卫0 150 2 60
D2076 90 105 牛魔法师0 150 2 60
D2076 90 105 牛魔将军0 150 2 60
D2076 90 105 宝箱1 150 2 60
D2076 90 105 宝箱3 150 2 60
D2076 90 105 宝箱6 150 1 60
D2076 90 105 牛魔战士0 150 2 60
D2076 90 105 牛魔斗士0 150 2 60
D2076 90 105 牛魔侍卫0 150 1 60
D2076 90 105 牛魔法师0 150 1 60
D2076 90 105 牛魔将军0 150 1 60
;牛魔寺庙六层
D2078 150 150 牛魔战士 180 60 10
D2078 150 150 牛魔斗士 180 60 10
D2078 150 150 牛魔侍卫 180 60 10
D2078 150 150 牛魔法师 180 60 10
D2078 150 150 牛魔将军 180 30 10
D2078 150 150 牛魔祭司 180 30 10
D2078 150 150 牛魔侍卫 180 60 10
D2078 150 150 牛魔法师 180 40 10
D2078 150 150 牛魔将军 180 20 10
D2078 150 150 牛魔祭司 180 20 10
;特殊
D2078 150 150 牛魔战士0 180 2 60
D2078 150 150 牛魔斗士0 180 2 60
D2078 150 150 牛魔战士0 180 2 60
D2078 150 150 牛魔斗士0 180 2 60
D2078 150 150 牛魔侍卫0 180 2 60
D2078 150 150 牛魔法师0 180 2 60
D2078 150 150 牛魔将军0 180 2 60
D2078 150 150 牛魔祭司0 180 2 60
D2078 150 150 宝箱 200 2 60
D2078 150 150 宝箱3 200 2 60
D2078 150 150 宝箱5 200 2 60
D2078 150 150 宝箱7 200 1 120
;牛魔寺庙大厅
D2079 50 50 牛魔侍卫 70 80 6
D2079 50 50 牛魔法师 70 80 6
D2079 50 50 牛魔将军 70 50 8
D2079 50 50 牛魔祭司 70 50 8
D2079 50 50 牛魔将军 70 30 8
D2079 50 50 牛魔祭司 70 30 8
;特殊
D2079 50 50 牛魔侍卫0 70 4 60
D2079 50 50 牛魔法师0 70 4 60
D2079 50 50 牛魔将军0 70 2 60
D2079 50 50 牛魔祭司0 70 2 60
D2079 50 50 宝箱2 50 2 60
D2079 50 50 宝箱4 50 2 60
D2079 50 50 宝箱6 50 2 60
D2079 50 50 宝箱8 50 1 120
D2079 50 50 牛魔王 1 1 360

;六个新衣服 
T232 22 24 暗之沃玛教主 3 1 180
T339 18 26 暗之骷髅精灵 3 1 180
T219 50 80 暗之双头金刚 3 1 180
T315 150 140 暗之黄泉教主 3 1 180
T118 14 15 暗之双头血魔 3 1 180
T218 14 15 暗之虹魔教主 3 1 180

;沙秘密通道
D701 100 100 残肢僵尸 100 20 16

;沙巴克影之道一层
H201 100 100 闪电僵尸 100 15 8
H201 100 100 闪电僵尸 100 20 8
H201 100 100 闪电僵尸 100 10 10
H201 100 100 尸王8 100 5 30
H201 100 100 蜈蚣8 100 15 10
H201 100 100 闪电僵尸 100 15 5
H201 100 100 闪电僵尸 100 20 5
H201 100 100 闪电僵尸 100 10 15
H201 100 100 尸王8 100 5 30
H201 100 100 闪电僵尸 100 10 6
H201 100 100 闪电僵尸 100 10 5
H201 100 100 恶灵尸王8 100 5 30
H201 100 100 闪电僵尸 100 10 8
H201 100 100 腐烂僵尸 100 10 8
H201 100 100 残肢僵尸 100 22 10
H201 100 100 尸王8 100 22 30
H201 100 100 腐烂僵尸 100 24 8
H201 100 100 残肢僵尸 100 22 10
H201 100 100 尸王8 100 10 30
H201 100 100 恶灵尸王 75 10 20
H201 100 100 闪电僵尸 100 22 8
H201 100 100 腐烂僵尸 100 10 8
H201 100 100 残肢僵尸 100 22 10
H201 100 100 尸王 100 2 30
H201 100 100 腐烂僵尸 100 10 8
H201 100 100 残肢僵尸 100 10 10
H201 100 100 尸王8 100 5 30
H201 100 100 恶灵尸王 75 10 20
H201 100 100 闪电僵尸 100 22 8
H201 100 100 腐烂僵尸 100 10 8
H201 100 100 残肢僵尸 100 22 10
H201 100 100 尸王 100 2 30
H201 100 100 腐烂僵尸 100 10 8
H201 100 100 残肢僵尸 100 10 10
H201 100 100 尸王8 100 2 30
H201 100 100 恶灵尸王 75 10 20
H201 100 100 闪电僵尸 100 22 8
H201 100 100 腐烂僵尸 100 24 8
H201 100 100 残肢僵尸 100 22 10
H201 100 100 尸王8 100 22 30
H201 100 100 腐烂僵尸 100 24 8
H201 100 100 残肢僵尸 100 22 10
H201 100 100 尸王8 100 22 30
H201 100 100 恶灵尸王 75 10 20
H201 100 100 尸王8 100 15 30
H201 100 100 闪电僵尸0 100 11 100
H201 100 100 腐烂僵尸0 100 11 100
H201 100 100 残肢僵尸0 100 11 100
H201 100 100 闪电僵尸 100 10 8
H201 100 100 尸王8 100 15 30
H201 100 100 闪电僵尸0 100 11 100
H201 100 100 腐烂僵尸0 100 11 100
H201 100 100 残肢僵尸0 100 11 100
;沙巴克影之道二层
H202 100 100 祖玛卫士 100 10 8
H202 100 100 祖玛卫士8 100 40 12
H202 100 100 祖玛卫士00 100 5 10
H202 100 100 祖玛弓箭手 100 20 30
H202 100 100 祖玛弓箭手8 100 60 12
H202 100 100 祖玛雕像 100 25 10
H202 100 100 祖玛雕像8 100 50 13
H202 100 100 楔蛾 100 40 5
;沙巴克影之道三层
H203 100 100 祖玛卫士8 100 20 8
H203 100 100 祖玛卫士8 100 30 8
H203 100 100 祖玛卫士00 100 15 8
H203 100 100 祖玛弓箭手 100 10 8
H203 100 100 祖玛雕像8 100 50 9
H203 100 100 祖玛雕像8 100 20 8
H203 100 100 楔蛾 100 40 8
H203 100 100 祖玛弓箭手8 100 60 9
;沙巴克藏宝阁
H204 100 100 地藏王 50 1 60
H204 100 100 重装使者 50 1 70
H204 100 50 祖玛教主 140 1 60
H204 100 100 沃玛教主 140 1 60
H204 100 100 黄泉教主8 100 1 60
H204 100 100 牛魔王8 100 1 60
H204 100 100 暗之牛魔王8 100 1 60
H204 100 100 虹魔教主8 100 1 60
H204 100 100 虹魔猪卫8 100 12 40
H204 100 100 虹魔蝎卫8 100 12 35
H204 100 100 白野猪8 100 15 15
H204 100 100 沃玛卫士8 100 16 25
H204 100 100 祖玛卫士8 100 20 10
H204 100 100 祖玛雕像8 100 20 10
H204 100 100 祖玛弓箭手8 100 30 10
H204 100 100 楔蛾8 100 30 18

;幻境一层
H001 75 75 恶灵僵尸8 75 60 20
H001 75 75 恶灵僵尸8 75 60 20
H001 75 75 恶灵僵尸8 75 60 20
H001 75 75 恶灵僵尸8 75 60 20
H001 75 75 恶灵尸王8 75 40 20
H001 75 75 蜈蚣8 75 60 20
H001 75 75 黑色恶蛆8 75 60 20
H001 75 75 跳跳蜂8 75 60 20
H001 75 75 钳虫8 75 60 20

;;特殊
H001 75 75 尸王8 75 2 30
H001 75 75 尸王8 75 2 30
H001 75 75 骷髅精灵8 75 2 15
H001 75 75 骷髅精灵8 75 2 15
H001 75 75 骷髅精灵8 75 2 15

;幻境二层
H002 251 41 红野猪8 30 15 10
H002 321 72 红野猪8 30 15 10
H002 363 146 红野猪8 30 15 10
H002 172 59 红野猪8 30 15 10
H002 210 93 红野猪8 30 15 10
H002 262 140 红野猪8 30 15 10
H002 309 19 红野猪8 30 15 10
H002 350 303 红野猪8 30 15 10
H002 111 105 红野猪8 30 15 10
H002 158 149 红野猪8 30 15 10
H002 200 200 红野猪8 30 15 10
H002 255 306 红野猪8 30 15 10
H002 287 286 红野猪8 30 15 10
H002 56 158 红野猪8 30 15 10
H002 153 237 红野猪8 30 15 10
H002 112 250 红野猪8 30 15 10
H002 114 314 红野猪8 30 15 10
H002 304 340 红野猪8 30 15 10
H002 251 41 黑野猪8 30 15 10
H002 321 72 黑野猪8 30 15 10
H002 363 146 黑野猪8 30 15 10
H002 172 59 黑野猪8 30 15 10
H002 210 93 黑野猪8 30 15 10
H002 262 140 黑野猪8 30 15 10
H002 309 19 黑野猪8 30 15 10
H002 350 303 黑野猪8 30 15 10
H002 111 105 黑野猪8 30 15 10
H002 158 149 黑野猪8 30 15 10
H002 200 200 黑野猪8 30 15 10
H002 255 306 黑野猪8 30 15 10
H002 287 286 黑野猪8 30 10 10
H002 56 158 黑野猪8 30 10 10
H002 153 237 黑野猪8 30 10 10
H002 112 250 黑野猪8 30 10 10
H002 114 314 黑野猪8 30 10 10
H002 304 340 黑野猪8 30 10 10
H002 251 41 红野猪8 30 10 10
H002 321 72 红野猪8 30 10 10
H002 363 146 红野猪8 30 10 10
H002 172 59 红野猪8 30 10 10
H002 210 93 黑野猪8 30 10 10
H002 262 140 黑野猪8 30 10 10
H002 309 19 黑野猪8 30 10 10
H002 350 303 黑野猪8 30 10 10
H002 111 105 黑野猪8 30 10 10
H002 158 149 红野猪8 30 10 10
H002 200 200 红野猪8 30 10 10
H002 255 306 红野猪8 30 10 10
H002 287 286 红野猪8 30 10 10
H002 56 158 红野猪8 30 10 10
H002 153 237 红野猪8 30 10 10
H002 112 250 黑野猪8 30 10 10
H002 114 314 黑野猪8 30 10 10
H002 304 340 黑野猪8 30 10 10
H002 200 200 楔蛾8 200 25 10
H002 200 200 蝎蛇8 200 30 10

;幻境三层
H003 40 40 沃玛勇士8 20 5 5 50
H003 40 40 沃玛战将8 20 5 5 50
H003 40 40 火焰沃玛8 20 5 5 50
H003 40 40 沃玛战士8 20 5 5 50
H003 50 50 沃玛勇士8 20 7 5 50
H003 50 50 沃玛战将8 20 7 5 50
H003 50 50 火焰沃玛8 20 7 5 50
H003 50 50 沃玛战士8 20 5 5 50
H003 60 60 沃玛勇士8 20 5 5 50
H003 60 60 沃玛战将8 20 5 5 50
H003 60 60 火焰沃玛8 20 5 5 50
H003 60 60 沃玛战士8 20 5 5 50
H003 40 50 沃玛勇士8 20 5 5
H003 40 50 沃玛战将8 20 5 5
H003 40 50 火焰沃玛8 20 5 5
H003 40 50 沃玛战士8 20 5 5
H003 40 50 沃玛战将8 20 5 5
H003 40 50 火焰沃玛8 20 7 5
H003 40 50 沃玛战将8 20 7 5
H003 50 40 沃玛勇士8 20 7 5
H003 50 40 沃玛战将8 20 5 5
H003 50 40 火焰沃玛8 20 5 5
H003 50 40 沃玛战士8 20 5 5
H003 60 50 沃玛勇士8 20 5 5
H003 60 50 沃玛战将8 20 5 5
H003 60 50 火焰沃玛8 20 5 5
H003 60 50 沃玛战士8 20 5 5
H003 50 60 沃玛勇士8 20 3 5
H003 50 60 沃玛战将8 20 3 5
H003 50 60 火焰沃玛8 20 3 5
H003 50 60 沃玛战士8 20 5 5
H003 20 21 沃玛勇士8 7 5 5
H003 20 21 沃玛战将8 7 5 5
H003 20 21 火焰沃玛8 7 5 5
H003 20 21 沃玛战士8 7 8 5

;;特殊
H003 50 50 沃玛卫士8 30 2 20

;幻境四层
H004 19 39 黑色恶蛆8 70 20 7
H004 97 81 黑色恶蛆8 70 20 7
H004 57 166 黑色恶蛆8 70 20 7
H004 178 127 黑色恶蛆8 70 20 7
H004 19 39 跳跳蜂8 70 15 7
H004 97 81 跳跳蜂8 70 15 7
H004 57 166 跳跳蜂8 70 15 7
H004 178 127 跳跳蜂8 70 15 7
H004 19 39 巨型蠕虫8 70 15 7
H004 97 81 巨型蠕虫8 70 15 7
H004 57 166 巨型蠕虫8 70 15 7
H004 178 127 巨型蠕虫8 70 15 7
H004 19 39 钳虫8 70 20 7
H004 97 81 钳虫8 70 20 7
H004 57 166 钳虫8 70 20 7
H004 178 127 钳虫8 70 20 7
H004 100 100 钳虫8 100 10 10 50
H004 100 100 钳虫8 100 10 10 50
H004 100 100 蜈蚣8 100 80 7
H004 100 100 蜈蚣8 100 10 10 50
H004 100 100 蜈蚣8 100 10 10 50
H004 100 100 邪恶钳虫8 100 2 60
H004 100 100 蜈蚣8 50 2 20
H004 100 100 跳跳蜂8 50 2 20
H004 100 100 巨型蠕虫8 50 2 20
H004 100 100 钳虫8 50 2 20

;;特殊
H004 83 168 触龙神8 40 1 20
H004 83 168 变异史莱姆8 70 1 20

;幻境五层
H005 200 190 骷髅锤兵8 100 20 8
H005 200 190 骷髅长枪兵8 100 40 8
H005 145 80 骷髅刀斧手8 100 40 8
H005 145 80 骷髅弓箭手8 100 20 10
H005 100 125 骷髅刀斧手8 100 40 8
H005 100 125 骷髅锤兵8 100 20 10
H005 200 190 骷髅弓箭手8 100 20 20
H005 100 125 骷髅长枪兵8 100 20 20
H005 100 145 骷髅长枪兵8 100 40 8
H005 100 145 骷髅刀斧手8 100 20 10
H005 100 140 骷髅刀斧手8 100 20 60
H005 200 190 骷髅刀斧手8 100 20 10
H005 100 125 骷髅锤兵8 100 20 20
H005 100 125 骷髅刀斧手8 100 20 10
H005 100 125 骷髅长枪兵8 100 20 20
H005 100 125 黄泉教主8 100 1 120

;幻境六层
H006 100 100 黑色恶蛆8 100 30 5
H006 100 100 黑色恶蛆8 100 30 5
H006 100 100 楔蛾8 100 30 5
H006 100 100 楔蛾8 100 30 5
H006 100 100 楔蛾8 100 30 5
H006 100 100 蝎蛇8 100 50 5
H006 100 100 白野猪80 100 1 10
H006 100 100 白野猪80 100 1 10
H006 100 100 白野猪80 100 1 10
H006 100 100 白野猪8 100 1 15
H006 100 100 白野猪8 100 1 20
H006 100 100 邪恶毒蛇8 100 1 20
H006 80 28 石墓尸王8 0 1 30
H006 83 25 石墓尸王8 0 1 30
;幻境七层
H007 100 100 祖玛弓箭手8 100 80 10
H007 100 100 祖玛雕像8 100 80 10
H007 100 100 祖玛卫士8 100 60 10
H007 100 100 楔蛾8 100 80 10

;;特殊
H007 100 100 祖玛弓箭手83 100 20 10
H007 100 100 祖玛雕像83 100 10 10
H007 100 100 祖玛卫士83 100 10 10
H007 100 100 祖玛弓箭手83 100 20 10
H007 100 100 祖玛弓箭手83 100 20 10
H007 100 100 祖玛卫士80 100 2 10
H007 100 100 祖玛雕像83 100 20 10

;幻境迷宫
T2061 19 24 角蝇 5 1 10
T2061 19 24 楔蛾8 5 1 10
T2061 19 24 电僵王8 5 1 10
T2062 19 24 角蝇 5 1 10
T2062 19 24 楔蛾8 5 1 10
T2062 19 24 电僵王8 5 1 10
T2063 19 24 角蝇 5 1 10
T2063 19 24 楔蛾8 5 1 10
T2063 19 24 电僵王8 5 1 10
T3061 19 24 角蝇8 5 1 10
T3061 19 24 楔蛾8 5 1 10
T3061 19 24 电僵王8 5 1 10
T3062 19 24 角蝇 5 1 10
T3062 19 24 楔蛾8 5 1 10
T3062 19 24 电僵王8 5 1 10
T3063 19 24 角蝇8 5 1 10
T3063 19 24 楔蛾8 5 1 10
T3063 19 24 电僵王8 5 1 10

;;特殊
T1061 19 24 角蝇 5 1 10
T1061 19 24 楔蛾8 5 1 10
T1061 19 24 电僵王8 5 1 10
T1061 19 24 重装使者 5 1 120

;幻境八层
H008 61 26 祖玛雕像83 10 10 10
H008 40 45 祖玛卫士83 20 10 10
H008 40 45 祖玛弓箭手83 50 50 10
H008 26 58 祖玛雕像83 10 10 10
H008 20 45 祖玛卫士83 10 5 10
H008 40 25 祖玛卫士83 10 5 10
H008 65 35 祖玛雕像83 10 5 10
H008 40 65 祖玛雕像83 10 5 10
H008 40 45 楔蛾8 60 60 10

;;特殊
H008 40 45 虹魔蝎卫8 30 1 360
H008 40 45 虹魔猪卫8 30 1 15
H008 40 45 虹魔蝎卫80 30 2 10
H008 40 45 虹魔猪卫80 30 2 10
H008 25 29 虹魔教主8 10 1 30

;幻境九层
H009 128 91 月魔蜘蛛8 200 50 10
H009 128 91 天狼蜘蛛8 200 80 8
H009 128 91 钢牙蜘蛛8 200 60 10
H009 128 91 花吻蜘蛛8 200 60 10
H009 128 91 黑锷蜘蛛8 200 5 12

H009 242 152 月魔蜘蛛8 150 30 10
H009 242 152 天狼蜘蛛8 150 50 8
H009 242 152 钢牙蜘蛛8 150 50 10
H009 242 152 花吻蜘蛛8 150 50 10
H009 242 152 黑锷蜘蛛8 150 5 12

H009 66 208 月魔蜘蛛8 150 30 10
H009 66 208 天狼蜘蛛8 150 30 8
H009 66 208 钢牙蜘蛛8 150 20 10
H009 66 208 花吻蜘蛛8 150 20 10
H009 66 208 黑锷蜘蛛8 150 5 12

;;特殊
H009 128 91 血巨人8 200 5 20
H009 128 91 血巨人8 200 5 20
H009 128 91 血僵尸8 200 5 20
H009 128 91 血僵尸8 200 5 20
H009 128 91 邪恶巨人8 200 5 20
H009 128 91 邪恶巨人8 200 5 20
H009 128 91 月魔蜘蛛8 200 5 10
H009 128 91 双头血魔8 200 1 120
H009 128 91 双头金刚8 200 1 120

;屠龙殿
H010 205 210 牛魔侍卫8 200 80 10
H010 205 210 牛魔法师8 200 80 10
H010 205 210 牛魔将军8 200 50 10
H010 205 210 牛魔侍卫8 200 50 10
H010 205 210 牛魔法师8 200 60 10
H010 205 210 牛魔祭司0 200 6 60
H010 205 210 牛魔将军0 200 4 60
H010 205 210 牛魔将军0 200 4 60
H010 205 210 牛魔祭司0 200 2 60
H010 205 210 牛魔祭司0 200 2 60
H010 205 210 牛魔法师8 200 50 10
H010 205 210 牛魔祭司8 200 50 10
H010 205 210 牛魔将军8 200 50 10
H010 205 210 牛魔侍卫8 200 50 10
H010 205 210 牛魔法师8 200 50 10

;;特殊
H010 205 210 赤月恶魔8 200 1 180
H010 205 210 暗之触龙神8 200 1 120
H010 205 210 牛魔王8 200 1 120
H010 205 210 暗之牛魔王8 200 1 120

;王者禁地
H104 55 27 黑色恶蛆8 50 10 7
H104 89 81 黑色恶蛆8 50 10 7
H104 51 131 黑色恶蛆8 50 10 7
H104 126 37 黑色恶蛆8 50 10 7
H104 162 92 黑色恶蛆8 50 10 7
H104 55 27 巨型蠕虫8 50 11 7
H104 89 81 巨型蠕虫8 50 11 7
H104 51 131 巨型蠕虫8 50 11 7
H104 126 37 巨型蠕虫8 50 11 7
H104 162 92 巨型蠕虫8 50 11 7
H104 55 27 钳虫8 50 10 7
H104 89 81 钳虫8 50 10 7
H104 51 131 钳虫8 50 10 7
H104 126 37 钳虫8 50 10 7
H104 162 92 钳虫8 50 10 7
H104 55 27 蜈蚣8 50 10 7
H104 89 81 蜈蚣8 50 10 7
H104 51 131 蜈蚣8 50 10 7
H104 126 37 蜈蚣8 50 10 7
H104 162 92 蜈蚣8 50 10 7
H104 100 100 钳虫8 100 10 10 50
H104 100 100 钳虫8 100 10 10 50
H104 100 100 蜈蚣8 100 10 10 50
H104 100 100 蜈蚣8 100 10 10 50
H104 100 100 邪恶钳虫8 100 1 180

H104 100 100 黑色恶蛆8 100 1 15
H104 100 100 巨型蠕虫8 100 1 15
H104 100 100 钳虫8 100 1 15
H104 100 100 蜈蚣8 100 1 15 


H102 251 41 红野猪8 30 7 10
H102 321 72 红野猪8 30 7 10
H102 363 146 红野猪8 30 7 10
H102 172 59 红野猪8 30 7 10
H102 210 93 红野猪8 30 7 10
H102 262 140 红野猪8 30 7 10
H102 309 19 红野猪8 30 7 10
H102 350 303 红野猪8 30 7 10
H102 111 105 红野猪8 30 7 10
H102 158 149 红野猪8 30 7 10
H102 200 200 红野猪8 30 7 10
H102 255 306 红野猪8 30 7 10
H102 287 286 红野猪8 30 7 10
H102 300 300 红野猪8 30 7 10
H102 56 158 红野猪8 30 7 10
H102 153 237 红野猪8 30 7 10
H102 112 250 红野猪8 30 7 10
H102 114 314 红野猪8 30 7 10
H102 304 340 红野猪8 30 7 10
H102 251 41 黑野猪8 30 5 10
H102 363 146 黑野猪8 30 5 10
H102 172 59 黑野猪8 30 5 10
H102 210 93 黑野猪8 30 5 10
H102 262 140 黑野猪8 30 5 10
H102 309 19 黑野猪8 30 5 10
H102 350 303 黑野猪8 30 5 10
H102 111 105 黑野猪8 30 5 10
H102 158 149 黑野猪8 30 5 10
H102 200 200 黑野猪8 30 5 10
H102 255 306 黑野猪8 30 5 10
H102 287 286 黑野猪8 30 5 10
H102 56 158 黑野猪8 30 5 10
H102 153 237 黑野猪8 30 5 10
H102 112 250 黑野猪8 30 5 10
H102 114 314 黑野猪8 30 5 10
H102 304 340 黑野猪8 30 5 10
H102 100 100 黑野猪8 100 1 5 50
H102 300 100 黑野猪8 100 1 5 50
H102 100 300 黑野猪8 100 1 5 50
H102 300 300 黑野猪8 100 1 5 50
H102 251 41 黑色恶蛆8 30 5 10
H102 321 72 黑色恶蛆8 30 5 10
